,name,age,floors,rent,type_jia, type_yi,type_bing,Shanghai,LuWan,JiaDing,FengXian,BaoShan,XuHui,PuTuo,YangPu,SongJiang,PuDong,HongKou,jinjiao,ChangNing,MinHang,ZhaBei,QingPu,JingAn,HuangPu,hotel,hospital,mall,park1500,store,underground,POIs
140,协通大厦,5.0,16.0,1.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,3.0,0.0,23
141,万科七宝国际,2.0,9.0,3.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,0.0,1.0,2.0,3.0,2.0,26
142,北外滩白玉兰广场,2.0,69.0,8.11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.0,3.0,4.0,14.0,48.0,1.0,27
143,航天大厦(南楼),18.0,24.0,3.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,11.0,2.0,4.0,17.0,1.0,27
144,E仓创意园区（二期）,8.0,3.0,3.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.0,2.0,2.0,5.0,21.0,1.0,27
145,谷泰滨江大厦,15.0,26.0,3.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.0,0.0,2.0,6.0,0.0,25
146,友力国际大厦,10.0,24.0,5.37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.0,7.0,0.0,4.0,26.0,1.0,26
147,大宁音乐广场,,,4.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,0.0,2.0,5.0,5.0,0.0,25
148,建国商务中心,,,8.78,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.0,4.0,9.0,7.0,30.0,3.0,27
149,景源时尚产业园,,3.0,3.65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.0,1.0,2.0,6.0,25.0,0.0,26
150,张江润和国际总部园,12.0,6.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,24
151,中环商务大厦,17.0,22.0,3.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54.0,6.0,3.0,7.0,36.0,1.0,27
152,世纪汇广场,,,10.97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53.0,6.0,2.0,5.0,21.0,1.0,27
153,歆翱智慧谷,1.0,6.0,1.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,2.0,1.0,6.0,8.0,1.0,27
154,巨丰国际商务广场,12.0,6.0,3.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,0.0,3.0,4.0,7.0,0.0,25
155,盛大天地青春里2.0,2.0,21.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21
156,华庆办公楼,,4.0,3.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107.0,29.0,3.0,0.0,33.0,0.0,25
157,中联大厦,20.0,30.0,2.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.0,2.0,5.0,6.0,38.0,3.0,27
158,衡谷1976园区,1.0,5.0,3.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
159,会德丰国际广场,8.0,54.0,10.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.0,19.0,11.0,6.0,28.0,1.0,27
160,虹桥晶座,8.0,9.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.0,2.0,8.0,1.0,15.0,1.0,27
161,中达广场,21.0,28.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.0,1.0,0.0,4.0,32.0,2.0,26
162,龙湖郦城MOCO国际,7.0,29.0,2.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,11.0,0.0,9.0,24.0,0.0,25
163,万得中心,2.0,18.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
164,百丽国际广场,7.0,22.0,5.27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,5.0,3.0,4.0,13.0,0.0,26
165,阿里中心,1.0,15.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,2.0,2.0,3.0,11.0,0.0,26
166,医谷・现代商务园,8.0,5.0,2.23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0,2.0,0.0,5.0,0.0,24
167,浦发财富广场,11.0,25.0,3.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.0,2.0,1.0,4.0,17.0,1.0,27
168,三九大厦,21.0,21.0,5.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,5.0,10.0,1.0,27.0,1.0,27
169,外滩金融中心,,,9.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,4.0,13.0,9.0,37.0,0.0,26
170,宏慧视界BOX,2.0,6.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.0,0.0,2.0,21.0,1.0,25
171,之俊大厦主楼,13.0,28.0,3.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0.0,2.0,4.0,19.0,1.0,26
172,健康智谷,,,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,0.0,1.0,3.0,15.0,0.0,25
173,天科国际大厦,9.0,17.0,1.94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.0,13.0,0.0,2.0,43.0,0.0,25
174,顶禾商务广场,,,5.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,21.0,1.0,8.0,35.0,0.0,26
175,中房华东大厦,14.0,26.0,2.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62.0,1.0,2.0,5.0,32.0,0.0,26
176,虹桥丽宝广场,2.0,8.0,6.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,3.0,0.0,5.0,0.0,23
177,禹洲金桥国际二期,9.0,18.0,1.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.0,0.0,1.0,1.0,7.0,0.0,25
178,创新大楼,18.0,21.0,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,0.0,3.0,8.0,1.0,26
179,虹口图书馆写字楼,,18.0,3.02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,5.0,10.0,1.0,27.0,1.0,27
180,金大地商务楼,12.0,7.0,3.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,4.0,4.0,7.0,29.0,2.0,27
181,悦达889中心,9.0,32.0,6.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.0,4.0,8.0,3.0,23.0,3.0,27
182,鲁能大厦,10.0,15.0,1.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,24
183,长春商务楼,7.0,12.0,2.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,4.0,3.0,3.0,22.0,2.0,27
184,绿地峰尚汇,3.0,8.0,1.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,2.0,4.0,0.0,24
185,斯米克大厦,21.0,22.0,4.36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.0,8.0,10.0,3.0,24.0,2.0,27
186,华诚大厦,21.0,9.0,3.85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,8.0,14.0,6.0,29.0,1.0,27
187,浦东假日酒店,17.0,36.0,4.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,5.0,5.0,6.0,1.0,25
188,亚龙国际广场,11.0,10.0,2.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.0,6.0,14.0,25.0,56.0,1.0,27
189,南翔新华悦都酒店式公寓,2.0,15.0,1.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3.0,5.0,4.0,0.0,0.0,25
190,统一企业大厦,11.0,8.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,2.0,2.0,2.0,17.0,1.0,27
191,燎申漕宝大厦,13.0,12.0,3.24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,4.0,0.0,5.0,15.0,1.0,26
192,红星国际广场,,,1.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0.0,1.0,1.0,0.0,1.0,25
193,浦东丰华园,9.0,8.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,2.0,0.0,1.0,15.0,1.0,26
194,新塘桥生活广场,12.0,22.0,2.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.0,19.0,8.0,2.0,27.0,2.0,27
195,世达商务中心,1.0,5.0,3.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,3.0,2.0,1.0,22.0,1.0,27
196,龙之梦雅仕大厦,7.0,34.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98.0,0.0,7.0,8.0,35.0,1.0,26
197,融汇958创意园,,,4.38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,2.0,6.0,10.0,18.0,0.0,26
198,日月光集团,1.0,9.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,23
199,惠达大厦,22.0,15.0,3.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.0,16.0,11.0,12.0,0.0,2.0,26
200,国立大厦,18.0,24.0,5.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,25.0,9.0,4.0,37.0,1.0,27
201,华敏翰尊国际大厦,,25.0,4.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95.0,16.0,1.0,9.0,23.0,1.0,27
202,徐汇易园,6.0,6.0,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.0,11.0,4.0,10.0,36.0,0.0,26
203,太湖世家国际大厦,12.0,25.0,5.27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0,2.0,3.0,5.0,0.0,25
204,半岛科技园,11.0,6.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,24
205,锦城大厦,23.0,26.0,2.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.0,1.0,0.0,4.0,28.0,2.0,26
206,开隆大厦,19.0,12.0,2.54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56.0,3.0,5.0,5.0,41.0,1.0,27
207,浦东嘉里城,8.0,43.0,8.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,4.0,12.0,9.0,1.0,25
208,梅陇镇新都会,11.0,10.0,2.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,1.0,4.0,1.0,5.0,0.0,26
209,宇航大厦,20.0,28.0,3.04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.0,4.0,0.0,6.0,73.0,1.0,26
210,上海金虹桥商务广场,,1.0,3.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1.0,0.0,0.0,12.0,0.0,24
211,尚嘉中心,6.0,31.0,7.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.0,3.0,10.0,8.0,22.0,0.0,26
212,景明商务大厦,13.0,23.0,2.49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.0,0.0,0.0,1.0,26.0,1.0,25
213,金外滩国际广场,,,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.0,4.0,5.0,6.0,28.0,0.0,26
214,沪东金融大厦,18.0,21.0,3.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0,3.0,20.0,3.0,28.0,3.0,27
215,晶采世纪大厦,13.0,25.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.0,9.0,17.0,26.0,43.0,3.0,27
216,中建时代广场,2.0,17.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,0.0,7.0,0.0,9.0,0.0,24
217,国家电网,,,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.0,5.0,6.0,5.0,0.0,0.0,25
218,上海大中里,,,10.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128.0,15.0,11.0,26.0,38.0,3.0,27
219,明天广场,15.0,55.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105.0,12.0,12.0,22.0,34.0,1.0,27
220,930创意园,9.0,8.0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.0,7.0,1.0,7.0,0.0,1.0,26
221,天华信息科技园,10.0,10.0,4.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41.0,6.0,0.0,4.0,16.0,4.0,26
222,上海科技京城,21.0,33.0,3.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.0,3.0,17.0,0.0,57.0,2.0,26
223,金虹桥广场,7.0,15.0,3.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,1.0,0.0,0.0,12.0,0.0,24
224,上海广场,20.0,36.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,7.0,24.0,29.0,43.0,3.0,27
225,上海开文大厦,6.0,5.0,3.45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,22
226,上海商城,28.0,48.0,9.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,22.0,19.0,9.0,36.0,1.0,26
227,云端电商家园,2.0,4.0,2.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,5.0,0.0,23
228,华闻国际大厦,12.0,20.0,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.0,3.0,1.0,5.0,19.0,1.0,27
229,太平金融大厦,7.0,38.0,10.14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,2.0,6.0,9.0,15.0,1.0,27
230,嘉里中心,20.0,26.0,10.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,116.0,4.0,12.0,0.0,30.0,1.0,26
231,明申中心大厦,16.0,2.0,3.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,1.0,6.0,6.0,15.0,2.0,27
232,1930鑫鑫创意园,14.0,5.0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0,12.0,2.0,8.0,46.0,1.0,27
233,机电大厦,25.0,25.0,3.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63.0,1.0,4.0,5.0,37.0,1.0,27
234,虹漕园,12.0,12.0,3.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,2.0,11.0,0.0,25
235,上海松川大厦,1.0,9.0,1.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,4.0,0.0,23
236,瑞都大厦,8.0,9.0,4.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.0,3.0,8.0,1.0,0.0,1.0,26
237,恒达广场,16.0,24.0,2.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.0,6.0,5.0,6.0,0.0,2.0,26
238,花园坊上海节能环保中心,11.0,8.0,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,5.0,10.0,1.0,27.0,1.0,27
239,复兴广场,20.0,6.0,6.76,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.0,6.0,15.0,32.0,1.0,26
240,金城大厦,13.0,28.0,2.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.0,3.0,0.0,4.0,24.0,2.0,26
241,久事大厦,17.0,40.0,6.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,5.0,5.0,5.0,32.0,0.0,26
242,冠捷科技大楼,,,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,2.0,2.0,3.0,11.0,0.0,26
243,虹桥525创意园,7.0,5.0,3.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,5.0,7.0,0.0,12.0,0.0,25
244,世纪时空,16.0,30.0,4.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,6.0,15.0,6.0,36.0,1.0,26
245,德宏大厦,11.0,13.0,3.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.0,1.0,1.0,3.0,10.0,0.0,26
246,慧创国际C-2区,5.0,9.0,2.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,3.0,8.0,0.0,24
247,新金桥大厦,20.0,39.0,2.84,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,2.0,1.0,0.0,24
248,珠江创意中心,9.0,,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,0.0,1.0,3.0,14.0,1.0,26
249,绿地蓝海,10.0,20.0,4.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0.0,1.0,4.0,8.0,1.0,26
250,大吉地世贸大厦,11.0,9.0,4.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.0,14.0,3.0,12.0,23.0,0.0,26
251,上海环球实业大厦,8.0,6.0,12.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,5.0,1.0,2.0,19.0,2.0,27
252,外滩德必WE,,,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.0,0.0,20.0,11.0,34.0,0.0,25
253,港汇恒隆广场,13.0,50.0,3.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.0,4.0,17.0,10.0,30.0,3.0,27
254,东方世纪大厦,15.0,24.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.0,3.0,5.0,9.0,17.0,0.0,26
255,宏伊国际广场,12.0,32.0,7.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189.0,18.0,27.0,11.0,81.0,1.0,27
256,绿地公园广场,5.0,15.0,1.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0,4.0,1.0,5.0,0.0,25
257,嘉文国际中心,12.0,18.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,0.0,1.0,2.0,11.0,1.0,26
258,亚太企业大厦,7.0,19.0,4.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.0,4.0,16.0,12.0,28.0,1.0,27
259,汇智创意园,,7.0,3.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.0,8.0,1.0,5.0,49.0,1.0,27
260,上海现代交通商务大厦,11.0,24.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.0,3.0,6.0,3.0,18.0,1.0,27
261,青慧谷,,,4.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,20.0,12.0,0.0,24
262,由由国际广场,11.0,37.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0,22.0,8.0,2.0,27.0,3.0,27
263,新华园,8.0,9.0,3.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,1.0,2.0,5.0,29.0,0.0,26
264,尚品都汇,,8.0,4.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,0.0,3.0,1.0,11.0,0.0,25
265,阳明国际创业园,,6.0,1.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0,23
266,新银大厦,21.0,22.0,3.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,3.0,9.0,0.0,25
267,同叶大厦,10.0,17.0,2.84,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.0,12.0,2.0,0.0,38.0,1.0,26
268,新一百大厦,20.0,22.0,5.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.0,5.0,20.0,7.0,62.0,1.0,27
269,建工•汇豪商务广场,,,4.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,2.0,1.0,7.0,0.0,25
270,新凤城商务中心,14.0,3.0,2.67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.0,9.0,2.0,5.0,0.0,1.0,26
271,民润大厦,9.0,16.0,3.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.0,0.0,3.0,8.0,1.0,26
272,恒大长青坊创新园,,4.0,3.19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,2.0,1.0,4.0,28.0,1.0,27
273,鑫达商务楼,11.0,8.0,5.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,0.0,3.0,0.0,0.0,0.0,23
274,中国船舶大厦,21.0,24.0,7.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,5.0,2.0,5.0,31.0,0.0,25
275,科苑大楼,17.0,15.0,4.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,0.0,0.0,2.0,6.0,0.0,24
276,金陵商务广场,10.0,12.0,3.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,0.0,4.0,6.0,0.0,25
277,东渡国际大厦,7.0,12.0,4.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.0,4.0,5.0,0.0,26
278,银海大厦,24.0,12.0,2.84,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0.0,4.0,8.0,26.0,1.0,26
279,弘基创邑国际园,11.0,5.0,4.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.0,8.0,1.0,7.0,28.0,0.0,26
280,金阳大厦,19.0,22.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.0,2.0,4.0,5.0,29.0,3.0,27
281,华依创新园,14.0,3.0,3.85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,0.0,1.0,2.0,2.0,0.0,25
282,虹桥世界中心,4.0,9.0,4.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,0.0,0.0,0.0,4.0,0.0,23
283,新世纪办公中心,23.0,21.0,5.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.0,7.0,13.0,6.0,28.0,0.0,26
284,七莘红点城,2.0,25.0,3.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.0,2.0,1.0,2.0,15.0,0.0,26
285,舜元企业发展大厦A栋,11.0,30.0,6.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,5.0,22.0,2.0,24
286,环贸iapm,7.0,35.0,8.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160.0,0.0,5.0,11.0,30.0,1.0,26
287,柳林大厦,,33.0,5.63,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,7.0,19.0,25.0,51.0,1.0,27
288,漕河泾易园,5.0,6.0,3.24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.0,11.0,4.0,10.0,35.0,0.0,26
289,中信五牛城,22.0,33.0,4.06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,6.0,0.0,1.0,7.0,0.0,25
290,嘉春753园区,,10.0,6.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.0,0.0,1.0,7.0,21.0,2.0,26
291,东华创意园,,,4.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.0,9.0,2.0,9.0,22.0,0.0,26
292,君庭广场,4.0,12.0,4.06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1.0,0.0,9.0,2.0,26
293,平高广场,3.0,5.0,2.74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,2.0,2.0,6.0,16.0,1.0,27
