,name,link-href,sources,surfaceRange,address,averageRent,averageBCRent,nameBC,floors,surface,floor_height,elevator,companys,building_surface,address_for_coordinate,latitude,longitude
1849,上海海湾大厦,https://www.haozu.com/sh_xzl_2821/,17,null,虹口  北外滩黄浦路53号  ,,,,32.0,43957m²,3.8,6,企业名称：上海景致广告有限公司，所属行业：广告/媒体、企业名称：上海港荣钢铁材料有限公司，所属行业：能源/原材料、企业名称：上海东宏物流有限公司，所属行业：物流/运输、企业名称：上港集团物流有限公司，所属行业：物流/运输、企业名称：上海联东地中海国际船舶代理有限公司，所属行业：物流/运输,43957,虹口  北外滩黄浦路53号  ,31.2501411438,121.49822998
1850,上海投资组合中心大厦,https://www.haozu.com/sh_xzl_10935/,2,461 - 1583m²,虹口  四川北路四川北路1500号  ,4.8,6.6,四川北路,8.0,10500m²,3.3,1,,10500,虹口  四川北路四川北路1500号  ,31.2607383728,121.49016571
1851,星荟中心,https://www.haozu.com/sh_xzl_19414/,299,198 - 2500m²,虹口  北外滩天潼路108号  ,8.12,7.99,北外滩,32.0,248000m²,,6,,248000,虹口  北外滩天潼路108号  ,31.2514781952,121.495941162
1852,飞雕商务大厦,https://www.haozu.com/sh_xzl_2795/,1,106m²,普陀  长寿路长寿路1076号  ,3.5,5.94,长寿路,22.0,14000m²,3.5,2,企业名称：上海金纽扣贸易有限公司，所属行业：贸易/消费/制造/营运、企业名称：上海格格屋企业发展有限公司，所属行业：贸易/消费/制造/营运、企业名称：维泰养生度假连琐，所属行业：专业服务/教育/培训、企业名称：上海银智投资管理有限公司，所属行业：会计/金融/银行/保险,14000,普陀  长寿路长寿路1076号  ,31.2383232117,121.43473053
1853,维多利亚大厦,https://www.haozu.com/sh_xzl_10686/,1,111m²,长宁  古北荣华东道96临  ,6.2,7.31,古北,,,,,,,长宁  古北荣华东道96临  ,31.2019767761,121.403327942
1854,北外滩111艺术园区,https://www.haozu.com/sh_xzl_31923/,7,33 - 223.9m²,虹口  北外滩溧阳路111号  ,5.29,7.99,北外滩,,,,,,,虹口  北外滩溧阳路111号  ,31.2528476715,121.501747131
1855,张江日月光,https://www.haozu.com/sh_xzl_24962/,43,0 - 3022m²,浦东  张江盛夏路169号  ,5.65,4.68,张江,9.0,23900m²,3.5,5,,23900,浦东  张江盛夏路169号  ,31.2187767029,121.636047363
1856,锦延大厦,https://www.haozu.com/sh_xzl_16889/,4,35 - 75m²,静安  南京西路延安中路847号  ,4.17,8.86,南京西路,25.0,8000m²,,,工商银行，建设银行，农业银行，上海银行,8000,静安  南京西路延安中路847号  ,31.2289085388,121.460983276
1857,波特营文化创意园,https://www.haozu.com/sh_xzl_5379/,8,15 - 300m²,浦东  八佰伴崂山路322号  ,8.17,7.76,八佰伴,5.0,18368m²,5.5,4,瑟米莱伯贸易（上海）有限公司、,18368,浦东  八佰伴崂山路322号  ,31.2385387421,121.527442932
1858,中星城,https://www.haozu.com/sh_xzl_3095/,33,73.3 - 678.4m²,徐汇  上海南站钦州南路271号  ,5.69,4.51,上海南站,21.0,26300m²,4.2,6,家乐福,26300,徐汇  上海南站钦州南路271号  ,31.1667022705,121.433410645
1859,增美都市工业园区,https://www.haozu.com/sh_xzl_18703/,64,83 - 2708m²,闸北  其他江场一路45号  ,2.63,4.49,其他,6.0,13500m²,3.5,1,,13500,闸北  其他江场一路45号  ,31.2880439758,121.457771301
1860,凌空SOHO,https://www.haozu.com/sh_xzl_1239/,51,172.2 - 465m²,长宁  北新泾长宁区金钟路968号  ,5.55,4.63,北新泾,11.0,350000m²,4.7,60,,350000,长宁  北新泾长宁区金钟路968号  ,31.2280158997,121.359596252
1861,东朔商务中心,https://www.haozu.com/sh_xzl_4462/,4,104 - 458m²,闵行  莘庄莘松路288号  ,3.2,3.29,莘庄,8.0,5600m²,,,,5600,闵行  莘庄莘松路288号  ,31.1123905182,121.380111694
1862,云都·虹桥大厦,https://www.haozu.com/sh_xzl_10733/,1,317m²,长宁  中山公园中山西路930号  ,3.9,6.92,中山公园,18.0,18000m²,3.6,6,新蛋网络、汇帝服装贸易(上海)有限公司、日本大库工程服务株式会社上海代表处、上海银财担保有限公司,18000,长宁  中山公园中山西路930号  ,31.2066078186,121.419136047
1863,齐鲁大厦,https://www.haozu.com/sh_xzl_12096/,11,50 - 690m²,浦东  竹园商贸区东方路836号  ,7.16,11.33,竹园商贸区,,46000m²,,6,,46000,浦东  竹园商贸区东方路836号  ,31.2321014404,121.53263092
1864,意大利中心,https://www.haozu.com/sh_xzl_4414/,3,1000m²,浦东  世博滨江世博大道2095号  ,6.8,7.27,世博滨江,4.0,15000m²,3.5,2,,15000,浦东  世博滨江世博大道2095号  ,30.187587738,120.192367554
1865,邻里苑商务楼,https://www.haozu.com/sh_xzl_19123/,1,75m²,闵行  莘庄沪闵路5600弄24  ,2.4,3.29,莘庄,3.0,12000m²,2.8,6,,12000,闵行  莘庄沪闵路5600弄24  ,31.1076030731,121.38885498
1866,庐迅大厦,https://www.haozu.com/sh_xzl_10901/,1,130m²,虹口  鲁迅公园欧阳路568号  ,3.8,5.89,鲁迅公园,,20000m²,,,,20000,虹口  鲁迅公园欧阳路568号  ,31.2792873383,121.492637634
1867,协通大厦,https://www.haozu.com/sh_xzl_11260/,45,85 - 1105m²,嘉定  丰庄曹安公路3918号  ,1.69,1.77,丰庄,16.0,18000m²,3.8,4,,18000,嘉定  丰庄曹安公路3918号  ,31.2771873474,121.280982971
1868,上海财经大学科技园,https://www.haozu.com/sh_xzl_17634/,36,56.9 - 872.8m²,杨浦  五角场纪念路8号  ,2.82,24.11,五角场,,,,,,,杨浦  五角场纪念路8号  ,31.3049716949,121.499458313
1869,运河湾知识产权园,https://www.haozu.com/sh_xzl_19333/,16,70 - 815m²,杨浦  其他军工路100号  ,2.82,11.55,其他,,,3,2,,,杨浦  其他军工路100号  ,31.2879867554,121.564559937
1870,印坊创意园,https://www.haozu.com/sh_xzl_28386/,24,52 - 378m²,杨浦  长阳路齐齐哈尔路920号  ,4.17,5.44,长阳路,,,,,,,杨浦  长阳路齐齐哈尔路920号  ,31.2722949982,121.531524658
1871,东朔空间,https://www.haozu.com/sh_xzl_36403/,34,32.3 - 446.5m²,徐汇  漕河泾桂箐路7号  ,4.26,4.78,漕河泾,,,,,,,徐汇  漕河泾桂箐路7号  ,31.1720542908,121.412818909
1872,东方明珠商务楼,https://www.haozu.com/sh_xzl_11708/,1,143m²,浦东  塘桥东方路1870号  ,3.5,6.81,塘桥,4.0,,,2,,,浦东  塘桥东方路1870号  ,31.2058792114,121.527664185
1873,国立大厦,https://www.haozu.com/sh_xzl_11303/,36,45.4 - 1179m²,静安  静安寺北京西路1465号  ,5.6,9.34,静安寺,24.0,33000m²,3.6,4,,33000,静安  静安寺北京西路1465号  ,31.2337379456,121.454414368
1874,万得大厦,https://www.haozu.com/sh_xzl_28155/,38,413 - 4715m²,浦东  塘桥上海市浦东新区浦明路15...  ,10.4,6.81,塘桥,,,,,,,浦东  塘桥上海市浦东新区浦明路15...  ,31.234916687,121.512390137
1875,兆丰环球大厦,https://www.haozu.com/sh_xzl_3394/,31,96 - 375.3m²,徐汇  万体馆中山西路1800号  ,6.13,5.67,万体馆,28.0,67666.08m²,3.6,7,美国FMC、三星电子、斗山机械、天华建筑设计,67666.08,徐汇  万体馆中山西路1800号  ,31.1898155212,121.430877686
1876,洛桑创客运动汇,https://www.haozu.com/sh_xzl_32486/,3,35 - 40m²,虹口  四川北路四川北路1808号  ,2.83,6.6,四川北路,,,,,,,虹口  四川北路四川北路1808号  ,31.2658691406,121.490272522
1877,开开大厦,https://www.haozu.com/sh_xzl_2467/,18,52.7 - 1100m²,静安  曹家渡万航渡路888号  ,4.16,5.61,曹家渡,30.0,,2.45,6,企业名称：两岸咖啡，所属行业：贸易/消费/制造/营运、企业名称：上海蓝剑佳企信息技术服务有限公司，所属行业：计算机/互联网/通信/电子、企业名称：盈丰数码有限公司，所属行业：计算机/互联网/通信/电子、企业名称：上海博科资讯股份公司，所属行业：计算机/互联网/通信/电子、企业名称：新加坡动力科技上海代表处，所属行业：计算机/互联网/通信/电子,,静安  曹家渡万航渡路888号  ,31.23462677,121.435081482
1878,世宏金源中心,https://www.haozu.com/sh_xzl_16933/,8,60 - 1000m²,闵行  七莘路园文路28号  ,4.11,4.81,七莘路,26.0,130000m²,4,6,上海银行、农商银行、工商银行、建设银行等,130000,闵行  七莘路园文路28号  ,31.1307964325,121.373199463
1879,赢华国际广场,https://www.haozu.com/sh_xzl_2301/,12,120 - 2200m²,普陀  长风新村光复西路2899号弄111号...  ,5.07,5.04,长风新村,16.0,108513m²,4.2,6,,108513,普陀  长风新村光复西路2899号弄111号...  ,31.2266044617,121.391914368
1880,浦江国际金融广场,https://www.haozu.com/sh_xzl_1936/,218,200 - 700m²,虹口  北外滩东大名路1098号  ,7.98,7.99,北外滩,38.0,119000m²,4.3,6,上海新黄浦置业股份有限公司,119000,虹口  北外滩东大名路1098号  ,31.2571296692,121.516593933
1881,保安大厦,https://www.haozu.com/sh_xzl_16651/,1,147m²,浦东  陆家嘴杨高南路或东方路  ,5.8,13.92,陆家嘴,,,,,,,浦东  陆家嘴杨高南路或东方路  ,31.2445545197,121.509902954
1882,复旦软件园,https://www.haozu.com/sh_xzl_5201/,31,86 - 1525m²,杨浦  长阳路隆昌路688号  ,3.92,5.44,长阳路,15.0,20000m²,3.5,4,上海黄浦拍卖行有限公司、上海引领电缆有限公司、上海营康计算机科技有限公司,20000,杨浦  长阳路隆昌路688号  ,31.2878646851,121.545005798
1883,众和创意园,https://www.haozu.com/sh_xzl_36532/,4,120m²,松江  九亭连富路1号  ,1.33,2.24,九亭,,,,,,,松江  九亭连富路1号  ,31.1252059937,121.329055786
1884,静安高和大厦,https://www.haozu.com/sh_xzl_1204/,61,130 - 960m²,静安  南京西路华山路2号  ,7.85,8.86,南京西路,29.0,31000m²,3.3,5,企业名称：雷允上药业，所属行业：贸易/消费/制造/营运、企业名称：长春金赛药业有限责任公司，所属行业：贸易/消费/制造/营运、企业名称：新生代市场监测机构，所属行业：专业服务/教育/培训,31000,静安  南京西路华山路2号  ,31.2295398712,121.450485229
1885,尚光徐汇中心,https://www.haozu.com/sh_xzl_18440/,6,55 - 220m²,徐汇  万体馆宜山路407号尚光徐汇中...  ,7.98,5.67,万体馆,15.0,98700m²,4.5,5,,98700,徐汇  万体馆宜山路407号尚光徐汇中...  ,31.19298172,121.43535614
1886,新虹桥捷运大厦,https://www.haozu.com/sh_xzl_1402/,7,98 - 236m²,长宁  天山路天山路600弄  ,3.68,4.88,天山路,30.0,29000m²,2.8,3,企业名称：法国溯高美电气，所属行业：物流/运输、企业名称：可樱服饰，所属行业：贸易/消费/制造/营运、企业名称：上海润世企业营销管理公司，所属行业：会计/金融/银行/保险、企业名称：上海飞沃化工有限公司，所属行业：能源/原材料、企业名称：上海元耀国际贸易有限公司，所属行业：(贸易/消费/制造/营运),29000,长宁  天山路天山路600弄  ,31.2194919586,121.402778625
1887,星汇大厦,https://www.haozu.com/sh_xzl_2482/,4,45 - 170m²,松江  九亭沪松公路1223号  ,2.65,2.24,九亭,,,3.8,,,,松江  九亭沪松公路1223号  ,31.1494827271,121.334144592
1888,国际航运金融大厦,https://www.haozu.com/sh_xzl_11773/,41,126.8 - 1967m²,浦东  源深竹园浦东大道720号  ,8.41,11.33,源深竹园,15.0,125000m²,3.4,10,印趣信息技术有限公司、泓明国际物流有限公司,125000,浦东  源深竹园浦东大道720号  ,31.2460384369,121.531440735
1889,118广场基地,https://www.haozu.com/sh_xzl_36474/,3,122m²,普陀  金沙江路1685号  ,4.0,5.04,金沙江路,,,,,,,普陀  金沙江路1685号  ,31.2360515594,121.384681702
1890,中环科技园,https://www.haozu.com/sh_xzl_1987/,4,78 - 380m²,闵行  春申兴梅路485号  ,2.48,2.85,春申,13.0,22000m²,,3,,22000,闵行  春申兴梅路485号  ,31.1160049438,121.433326721
1891,台尚创意园,https://www.haozu.com/sh_xzl_24438/,114,36.6 - 3700m²,闵行  七宝吴宝路428号  ,3.37,16.23,七宝,2.0,23000m²,5.5,,,23000,闵行  七宝吴宝路428号  ,31.1696910858,121.353393555
1892,大宁商务中心,https://www.haozu.com/sh_xzl_36160/,85,121 - 7400m²,闸北  大宁路广中西路699号  ,6.27,4.91,大宁路,,48000m²,4.2,,飞利浦，博纳影业，梨视频，暖流文化，滴滴打车，宝燕集团等,48000,闸北  大宁路广中西路699号  ,31.2848701477,121.447822571
1893,元福大厦,https://www.haozu.com/sh_xzl_13164/,1,108m²,徐汇  徐家汇虹桥路1882临  ,4.0,7.52,徐家汇,,41854m²,,4,,41854,徐汇  徐家汇虹桥路1882临  ,31.2033233643,121.394325256
1894,汇智大厦,https://www.haozu.com/sh_xzl_3262/,7,168 - 523m²,徐汇  徐家汇漕溪北路398号  ,6.47,7.52,徐家汇,27.0,38000m²,3.5,9,三星集团、上海南图信息科技有限公司、华仲荣工贸,38000,徐汇  徐家汇漕溪北路398号  ,31.1939315796,121.443061829
1895,树屏路580号,https://www.haozu.com/sh_xzl_32651/,1,140m²,嘉定  嘉定新城树屏路580号  ,1.5,2.07,嘉定新城,,,,,,,嘉定  嘉定新城树屏路580号  ,31.414440155,121.266365051
1896,新概念大厦,https://www.haozu.com/sh_xzl_5034/,6,45m²,徐汇  万体馆吴中路39号  ,4.5,5.67,万体馆,20.0,20500m²,3.7,4,优酷软件(上海)有限公司、上海成颜丰商贸有限公司、泰得利通软件科技有限公司、上海新世傲股份有限公司,20500,徐汇  万体馆吴中路39号  ,31.1943359375,121.425750732
1897,锦绣坊,https://www.haozu.com/sh_xzl_18497/,1,226m²,浦东  联洋锦延路35号  ,10.0,8.67,联洋,2.0,19000m²,,,秦汉胡同（培训）、戴维营SPA、御味道（日式料理）、星巴克,19000,浦东  联洋锦延路35号  ,31.2235546112,121.543403625
1898,氪空间,https://www.haozu.com/sh_xzl_41327/,27,null,闵行  虹桥甬虹路69号绿谷社区G栋4层  ,,,,,,,,,,闵行  虹桥甬虹路69号绿谷社区G栋4层  ,31.1907444,121.50428009
1899,时美大厦,https://www.haozu.com/sh_xzl_5251/,5,186 - 900m²,静安  江宁路江宁路445号  ,4.03,8.86,江宁路,26.0,26025m²,3,3,上海市外经贸投资开发公司、香港易特时有限公司上海代表处,26025,静安  江宁路江宁路445号  ,31.2409858704,121.458389282
1900,复兴商厦,https://www.haozu.com/sh_xzl_17082/,16,null,卢湾  其他瑞金一路139号  ,,,,7.0,68550m²,5.5,2,,68550,卢湾  其他瑞金一路139号  ,31.2271327972,121.470123291
1901,上海普天信息产业园,https://www.haozu.com/sh_xzl_3059/,248,68 - 2700m²,徐汇  漕河泾宜山路700号  ,4.94,4.78,漕河泾,5.0,7800m²,2.5,2,上海派恩科技有限公司,7800,徐汇  漕河泾宜山路700号  ,31.18151474,121.42440033
1902,同和汇大厦,https://www.haozu.com/sh_xzl_36418/,4,110 - 900m²,青浦  华新镇华腾路1118号  ,1.27,3.28,华新镇,,,,,,,青浦  华新镇华腾路1118号  ,31.2427425385,121.226089478
1903,东方金融园,https://www.haozu.com/sh_xzl_11705/,3,343 - 560m²,浦东  塘桥东方路2981号  ,4.2,6.81,塘桥,6.0,15000m²,3.2,3,上海丰华（集团）股份有限公司、上海鼎盛港机有限公司、创厨（上海）餐饮管理有限公司,15000,浦东  塘桥东方路2981号  ,31.2004146576,121.525268555
1904,微格.屹创源,https://www.haozu.com/sh_xzl_23700/,26,198 - 1700m²,闵行  春申金都路1129号  ,1.8,2.85,春申,8.0,9800m²,3.2,2,,9800,闵行  春申金都路1129号  ,31.0966377258,121.437164307
1905,凯迪金融大厦,https://www.haozu.com/sh_xzl_1311/,6,330 - 556m²,杨浦  五角场翔殷路1088号  ,4.52,24.11,五角场,21.0,41024m²,3.9,6,上海花仙子酒店有限公司、青岛中正国际货运代理有限公司上海分公司、上海萤桥餐饮有限公司、上海新岛俱乐部有限公司,41024,杨浦  五角场翔殷路1088号  ,31.3074455261,121.525253296
1906,华山路1520弄121号,https://www.haozu.com/sh_xzl_40844/,36,51 - 583.7m²,长宁  新华路华山路1520弄121号  ,8.69,7.18,新华路,,,,,,,长宁  新华路华山路1520弄121号  ,31.211566925,121.438278198
1907,天华信息科技园,https://www.haozu.com/sh_xzl_20776/,3,660 - 850m²,徐汇  龙华龙漕路299号  ,5.5,6.2,龙华,10.0,125465m²,3.9,,法国Quiksilver、东方财富网有限公司、每日经济报社、上海文思信息技术有限公司、上海捷成航空管理有限公司、世嘉（上海）软件有限公司、宜家（中国）投资有限公司、英佩数码上海有限公司、中国电信呼叫中心、远大医疗管理集团,125465,徐汇  龙华龙漕路299号  ,31.1771183014,121.450126648
1908,万泰国际大厦,https://www.haozu.com/sh_xzl_2611/,1,230m²,静安  静安寺乌鲁木齐北路480号(华山...  ,6.0,9.34,静安寺,28.0,28747m²,3.6,6,企业名称：上海二轻工程造价咨询有限公司，所属行业：房地产/建筑、企业名称：上海好佳酒业贸易公司，所属行业：贸易/消费/制造/营运、企业名称：上海雅力留学，所属行业：专业服务/教育/培训、企业名称：施乐辉有限公司，所属行业：贸易/消费/制造/营运、企业名称：若邻广告，所属行业：广告/媒体,28747,静安  静安寺乌鲁木齐北路480号(华山...  ,31.2244586945,121.449867249
1909,源达大厦,https://www.haozu.com/sh_xzl_2776/,36,63 - 200m²,普陀  长寿路长寿路360号  ,6.07,5.94,长寿路,30.0,72422m²,3.1,6,新南华长寿路大酒店有限公司(贸易/消费/制造/营运)、新华书店普陀区店长寿路店，大同证券经纪有限责任公司上海长寿路证券营业部，朗基投资管理有限公司(专业服务/教育/培训)、美洋投资管理咨询有限公司(会计/金融/银行/保险),72422,普陀  长寿路长寿路360号  ,31.2484207153,121.445556641
1910,鲁班路909号,https://www.haozu.com/sh_xzl_21593/,33,卓越E+,黄浦  西藏南路鲁班路909号  ,,,,,,,,,,黄浦  西藏南路鲁班路909号  ,31.1986598969,121.48575592
1911,御河企业公馆,https://www.haozu.com/sh_xzl_1974/,54,92.8 - 1800m²,浦东  北蔡五星路568号  ,3.48,3.53,北蔡,,137270m²,,,,137270,浦东  北蔡五星路568号  ,31.1829319,121.577400208
