,buildingN,store_num,store
30,杰地大厦,34.0,"[全家便利店(曹杨路六店)@(121.424305,31.243619), 全家便利店(长城弘基广场一店)@(121.421737,31.243963), 罗森便利店@(121.427976,31.246449), 喜士多便利店(武宁路店)@(121.421858,31.250195), 光明便利@(121.426906,31.247376), 快客便利店(no.5346)@(121.420849,31.242565), 快客便利店(永定店)@(121.429926,31.247059), 迪亚天天@(121.428706,31.250626), 易捷便利店(内环高架路出口店)@(121.423046,31.245457), 可的便利店(曹杨店)@(121.421473,31.244838), 可的便利店(兰溪路)@(121.420109,31.245333), 立丰食品@(121.43015,31.24372), 好德便利(武宁店)@(121.430176,31.244775), 光明便利(No.1008)@(121.421046,31.24261), 中运酒店便利@(121.420816,31.243031), 亚马逊网购全家新中山北路五店自提点@(121.421863,31.244107), 普陀区永忆便利店@(121.424656,31.249295), 良友(中山北二店)@(121.428858,31.249264), 红红烟杂商店@(121.425394,31.246668), 上海盛璨食品商店@(121.42093,31.243289), 富魁百货商店@(121.427598,31.249305), 中石化加油站便利店@(121.422888,31.24534), 良友金伴便利店(内环高架路入口)@(121.428878,31.249252), 兴培便利@(121.426712,31.247541), 便民小商店@(121.428631,31.250185), 正杰便利店@(121.420485,31.250649), 快客食品店@(121.428029,31.245766), 上海市普陀区东侨综合贸易商店@(121.429987,31.24713), 品质生活(IMAGO我格广场店)@(121.43009,31.243748), 美家鲜生@(121.427405,31.25027), 家家百货店@(121.428392,31.24904), ZCG生活广场@(121.422297,31.246547), 全佳@(121.426907,31.247433), 如平食品店@(121.426182,31.243192)]"
31,花园坊上海节能环保中心,28.0,"[7-ELEVEN便利店(同心店)@(121.479889,31.276851), 7-ELEVEN便利店(虹足店)@(121.486109,31.277184), 可的便利店(东体育店)@(121.488298,31.279518), 可的便利店(西江湾店)@(121.487062,31.281959), 虹口区国强烟杂店@(121.477775,31.277393), 好德便利(北一店)@(121.483441,31.278468), 好德便利(同业店)@(121.481969,31.273865), 宇文清食品经营部@(121.484598,31.279835), 可的便利店(花园店)@(121.485931,31.275193), 上海市虹口区碧青综合商行@(121.482627,31.28041), 快客便利店(东江湾店店)@(121.485991,31.280043), 易购便利(西江湾路店)@(121.485561,31.277972), 上海句容综合经营部(中山北一店)@(121.484003,31.278068), 上海马氏水果便利店@(121.483745,31.281911), 申凤日杂便民商店@(121.478047,31.273263), 光明便利店@(121.485721,31.278947), 上海市虹口区洁芳烟杂店@(121.482174,31.2737), 世唯综合经营部@(121.486879,31.27492), 上海市共合长弓综合商店@(121.478617,31.273264), 珍珍便利店@(121.478813,31.274094), 上海市虹口区秋银烟杂店@(121.488319,31.273126), 共旺大闸蟹@(121.484629,31.275528), clover365@(121.48531,31.27602), 福星便利店@(121.485551,31.278231), 上海市虹口区杰雅杂货店@(121.486255,31.273521), 小杨便利店@(121.482307,31.273948), 国明食品店@(121.485909,31.279799), 上海市烟草西江专卖店@(121.485569,31.274574)]"
32,国家会展中心,15.0,"[全家便利店(仙霞二店)@(121.412907,31.210831), 好德便利(紫云店)@(121.414952,31.212119), 全家便利店(金珠路)@(121.406799,31.203803), 全家便利店(延安店)@(121.406249,31.207152), 可的便利店(仲盛店)@(121.414793,31.210118), 佑一便利店@(121.413821,31.209581), NEWDAY新一天便利(遵义南路店)@(121.412547,31.210443), 罗森便利店(古北国际财富中心店)@(121.410147,31.203854), 小松鼠手机便利店@(121.414848,31.208211), 罗森便利店(国贸中心店)@(121.410168,31.208203), 易捷便利店@(121.415239,31.209029), 利嘉宾馆-小卖部@(121.406385,31.212444), 新虹桥中心花园便利店@(121.410051,31.206754), 罗森便利店(万都中心店)@(121.411499,31.210535), 小树便利店@(121.415346,31.206598)]"
33,海上海,32.0,"[全家便利店(安国路店)@(121.510778,31.26696), 全家便利店(大连路no.4)@(121.517702,31.267057), 全家便利店(飞虹路店)@(121.511595,31.269408), 快客便利店(no.1297)@(121.510873,31.274251), 全家便利店(大连路店)@(121.51346,31.274592), 罗森便利店(周家嘴路店)@(121.513405,31.268037), 罗森便利店(新港路)@(121.511614,31.273921), 711便利店(上海店)@(121.513963,31.271282), 好德便利(飘鹰店)@(121.51387,31.26963), 良友(三河路店)@(121.511828,31.271906), 好德便利(NO822店)@(121.509762,31.268841), 迪亚天天(辽源西店)@(121.515763,31.274289), 良友金伴(辽源西店)@(121.513786,31.274343), 捷强便利店(宝地广场店)@(121.518654,31.267149), 弘弘杂货店@(121.518886,31.274605), 全家便利店(大连路二店)@(121.513795,31.271852), 快客便利店(黄山店)@(121.514952,31.268938), 易捷便利店(唐山路)@(121.518806,31.269347), 虹口区芳芳烟杂店@(121.509824,31.274227), 快客(新港店)@(121.510767,31.274255), 上海市虹口区红房子杂货店@(121.510104,31.271248), 易购连锁便利NO.2651@(121.517198,31.267619), 虹口区景杰烟杂店@(121.511456,31.274123), 易捷便利店(申客小区东北)@(121.512345,31.273583), 诚信便利店@(121.517486,31.274359), 宏良便利六十八店@(121.513624,31.267385), 虹口区宜人商店@(121.50944,31.268358), 家家庆便利店@(121.516593,31.274301), 喜洋洋百货店@(121.518958,31.27464), 尚好果品批发行@(121.516423,31.274255), 英英百货店@(121.509094,31.26835), 全家康健@(121.510755,31.274243)]"
34,东亚银行金融大厦,15.0,"[全家便利店(正大广场店)@(121.505199,31.242346), 全家便利店(太平金融大厦店)@(121.510157,31.239811), 全家便利店(上海环球金融中心店)@(121.514111,31.240116), 罗森便利店(中银大厦店)@(121.50984,31.243907), 喜士多便利店(陆家嘴环路店)@(121.5071,31.240778), 喜士多便利店(花旗店)@(121.507141,31.239559), 全家便利店(震旦店)@(121.506267,31.240194), 纳帕佳(正大广场)@(121.505501,31.242009), 可的便利店(东昌路渡口店)@(121.510131,31.235616), 陆家嘴中心绿地便民亭@(121.512699,31.243814), 观光隧道便利店@(121.503716,31.244121), 罗森LAWSON便利店(金茂时尚生活中心店)@(121.512253,31.240783), 地铁广场便民店@(121.50922,31.243883), city'super@(121.508381,31.242837), City&#039; Super(国金中心店)@(121.508887,31.242012)]"
35,上海实业大厦,30.0,"[全家便利店(亚都店)@(121.444899,31.195036), 罗森便利店(华山路店)@(121.443799,31.203045), 全家便利店(漕溪北路五店)@(121.443688,31.196328), 全家便利店(乐山路)@(121.439094,31.2025), 全家便利店(天钥桥路三店)@(121.4482,31.194565), 快客便利店(万顺店)@(121.439677,31.202561), 罗森便利店(圣爱大厦店)@(121.44346,31.198258), 快客便利店(上实店)@(121.444164,31.198896), 罗申便利店@(121.445729,31.198538), 侬家便利店@(121.448901,31.200699), 好德便利(乐山店)@(121.439746,31.202561), 小食品(汇联商厦)@(121.447405,31.199684), 711便利店(永新坊店)@(121.449517,31.198925), whinny(汇金百货肇嘉浜路)@(121.446922,31.202024), iwaki(汇金百货肇嘉浜路)@(121.446985,31.201708), 好德便利店(徐汇国际店)@(121.44823,31.201371), 拉摩力拉玛卡代理@(121.445322,31.201372), 罗森便利店(东方曼哈顿店)@(121.439906,31.197816), 一品便利（天钥桥路店）@(121.44843,31.196979), easyu@(121.447569,31.200162), 711便利店(广元西路店)@(121.440593,31.202529), 好德便利店(NO.434店)@(121.446522,31.196007), 上海市徐汇区沙路食品商店@(121.440563,31.202168), feiler(东方商厦漕溪北路)@(121.44398,31.199307), 新雅大厨(汇联商厦)@(121.447237,31.199907), 伊万商店@(121.447897,31.196846), ABYSS(东方商厦漕溪北路)@(121.443982,31.199273), Leme生活鲜超@(121.444372,31.199632), dyson(太平洋百货)@(121.445,31.201428), 开开(汇联百货店)@(121.447503,31.199592)]"
36,裕安大厦,20.0,"[全家便利店(紫金山店)@(121.529575,31.233315), 全家便利店(张扬四店)@(121.534963,31.237235), 罗森便利店(世纪大道)@(121.529215,31.235739), 好德便利(张杨店)@(121.534789,31.237283), 可的便利店(NO.771)@(121.526535,31.229941), 全家便利店(崂山三店)@(121.53097,31.231369), 罗森便利店(商城路店)@(121.527841,31.237823), 罗森便利店(汤臣金融大厦店)@(121.530825,31.235007), 喜士多便利店(商城店)@(121.525912,31.235702), 可的便利店(华都店)@(121.529586,31.234875), 快捷健便利店(东方路店)@(121.530939,31.234108), 兴民烟草便利店@(121.526563,31.233177), 7-ELEVEN便利店(大都会店)@(121.533813,31.235745), LUCKYDAY弈银便利店@(121.534739,31.23223), 瑞木芳禾胡麻油@(121.535552,31.229985), 乳山五村便民店@(121.529118,31.237926), 泉东便利店@(121.526704,31.233814), 全家FamilyMart(张扬路店)@(121.527283,31.234138), 宋记便利店@(121.535862,31.235123), 便利店专业贴膜@(121.527865,31.23442)]"
37,太平金融大厦,16.0,"[全家便利店(正大广场店)@(121.505199,31.242346), 全家便利店(太平金融大厦店)@(121.510157,31.239811), 全家便利店(上海环球金融中心店)@(121.514111,31.240116), 罗森便利店(中银大厦店)@(121.50984,31.243907), 喜士多便利店(陆家嘴环路店)@(121.5071,31.240778), 喜士多便利店(花旗店)@(121.507141,31.239559), 全家便利店(震旦店)@(121.506267,31.240194), 罗森便利店(陆家嘴东路店)@(121.515328,31.243241), 罗森便利店(环球金融中心店)@(121.514465,31.241009), 纳帕佳(正大广场)@(121.505501,31.242009), 可的便利店(东昌路渡口店)@(121.510131,31.235616), 陆家嘴中心绿地便民亭@(121.512699,31.243814), 罗森LAWSON便利店(金茂时尚生活中心店)@(121.512253,31.240783), 地铁广场便民店@(121.50922,31.243883), city'super@(121.508381,31.242837), City&#039; Super(国金中心店)@(121.508887,31.242012)]"
38,七宝宝龙城市广场,30.0,"[全家便利店(七莘路店)@(121.354124,31.16188), 全家便利店(吴宝路店)@(121.355233,31.165811), 全家便利店(民主路)@(121.358304,31.160354), 罗森便利店(青年路店)@(121.357684,31.159087), 全家便利店(万科店)@(121.34939,31.165076), 全家便利店(沪松公路二店)@(121.351534,31.15876), 良友(七宝店)@(121.357025,31.15859), 好德便利(佳宝店)@(121.352165,31.161147), 快客便利店@(121.35782,31.161733), 罗森(万科店)@(121.350957,31.165318), 快客便利店(新龙店)@(121.355904,31.164109), 冠声便利@(121.349797,31.15781), 快客便利店(七莘店)@(121.350987,31.165287), 好德便利(吴宝店)@(121.355972,31.164515), 可的便利店(青年店)@(121.357734,31.159053), 闵行区七宝连华杂货商店@(121.352742,31.161833), 七宝永兴便利店@(121.35275,31.160666), 正阳烟杂店@(121.353643,31.16046), 金帝便利店万科店@(121.350295,31.16465), 七宝供销社景杂贸易商行@(121.358869,31.159861), 随缘便利店@(121.348666,31.166529), 七宝小太阳商店@(121.35117,31.162835), 七宝伯兴粮油商店@(121.356913,31.158545), 欧宝吉商行@(121.352809,31.160225), 七宝镇佳亭商行@(121.352085,31.160828), 便宜多便利店@(121.358364,31.162146), 雅堂小超(No.000851酷侬便利店)@(121.358313,31.162071), 天天便利@(121.353537,31.16195), 梦婷便利水果大卖场@(121.351552,31.161607), blt@(121.357126,31.161074)]"
39,新漕河泾国际商务中心,16.0,"[全家便利店(桂箐路店)@(121.411316,31.171237), 可的便利店(桂平店)@(121.413966,31.164988), 全家便利店(桂平路店)@(121.410767,31.170326), 711便利店(桂平路店)@(121.410471,31.169742), 良友(桂平路店)@(121.413199,31.165893), 7-ELEVEN便利店(虹漕店)@(121.416197,31.170087), 快客便利店(no.5105)@(121.412512,31.16704), 捷强连锁(东兰店)@(121.40921,31.16378), 罗森便利店(兴园科技广场店)@(121.411545,31.170622), 易购(虹漕路店)@(121.418548,31.17113), 易捷便利店@(121.408773,31.167252), 兴芹食品综合商店@(121.414434,31.164287), 天天便利店@(121.417625,31.167384), Hu Hui便利@(121.409605,31.163865), 积美便利超市(分店)@(121.417084,31.169912), 华申食品店@(121.413867,31.164695)]"
40,我格广场,30.0,"[罗森便利店@(121.427976,31.246449), 全家便利店(东新二店)@(121.430737,31.244379), 良友金伴便利店(曹杨路办公楼西北)@(121.427937,31.2403), 春盛商店@(121.43161,31.242338), 好德便利(宁夏店)@(121.42677,31.241673), 迪亚天天便利店(NO.5952店)@(121.425169,31.240016), 光明便利(谈家渡路店)@(121.428115,31.240933), 光明便利@(121.426906,31.247376), 快客便利店(永定店)@(121.429926,31.247059), 好德便利(曹杨店)@(121.427906,31.239381), 新圣便利店@(121.428225,31.240975), 立丰食品@(121.43015,31.24372), 好德便利(武宁店)@(121.430176,31.244775), 亨通杂货店@(121.429928,31.241791), 红红烟杂商店@(121.425394,31.246668), 创建食品批发部@(121.433767,31.243936), 普雄杂货店@(121.428334,31.242198), 普陀区杏花烟杂店@(121.430089,31.241638), 天华烟杂店@(121.428192,31.24171), 兴培便利@(121.426712,31.247541), 快客食品店@(121.428029,31.245766), 上海市普陀区东侨综合贸易商店@(121.429987,31.24713), 鸿运综合经营部@(121.433767,31.243936), 东新便利店@(121.432207,31.247422), 上海莉华食品批发部@(121.433767,31.243936), 祥鼎食品店@(121.434043,31.243856), 余家便利店@(121.427052,31.240926), 品质生活(IMAGO我格广场店)@(121.43009,31.243748), 全佳@(121.426907,31.247433), 如平食品店@(121.426182,31.243192)]"
41,世纪汇广场,18.0,"[全家便利店(张扬四店)@(121.534963,31.237235), 快客便利店(no.1223)@(121.531455,31.228507), 711便利店(投资大厦店)@(121.536707,31.228335), 罗森便利店(同盛大厦)@(121.537897,31.229201), 全家便利店(东方三店)@(121.53397,31.229088), 全家便利店(崂山三店)@(121.53097,31.231369), 全家便利@(121.53563,31.229844), 快客便利店(向城路)@(121.536783,31.229582), 全家便利店(竹林路店)@(121.539848,31.22909), 罗森便利店(汤臣金融大厦店)@(121.530825,31.235007), 快捷健便利店(东方路店)@(121.530939,31.234108), 7-ELEVEN便利店(大都会店)@(121.533813,31.235745), 全家便利福山路二店@(121.538676,31.230635), 全家便利店(向城店)@(121.535545,31.229865), LUCKYDAY弈银便利店@(121.534739,31.23223), 东方便利@(121.53875,31.23105), 瑞木芳禾胡麻油@(121.535552,31.229985), 宋记便利店@(121.535862,31.235123)]"
42,日月光集团,,
43,品尊国际中心,22.0,"[快客便利店(交暨路店)@(121.428264,31.266405), 快客便利店(宁强路)@(121.432434,31.259052), 全家便利店(岚皋路店)@(121.426875,31.263468), 全家便利@(121.426631,31.2618), 好德(管弄路店)@(121.430555,31.260933), 全家便利店(铜川路店)@(121.427521,31.261238), 良友金伴便利店@(121.430145,31.259812), 可的便利店(双山店)@(121.431245,31.267355), 闽乐平价杂货店@(121.432953,31.259195), 普旭杂货店@(121.430828,31.260139), 万寿斋食品公司综合经营部冷饮批发部@(121.42944,31.26086), 全佳便利店@(121.422622,31.264796), 好盛便利店@(121.424996,31.25957), 伊味儿(弘基时尚生活中心)@(121.425853,31.261624), 恒大冰泉便利店@(121.422647,31.264749), 台湾君聪大湖饮料专家@(121.425482,31.258788), 永金便利店@(121.424486,31.26194), 金栗圣糖炒栗子冷饮批发便利店@(121.432792,31.261941), 中兴便利店@(121.425693,31.258591), 旺盛便利店@(121.425693,31.258591), 新光明食品店@(121.426176,31.261824), 中翔粮油食品商店@(121.431526,31.26356)]"
44,江桥万达广场,9.0,"[光明便利(鹤旋路店)@(121.329485,31.244585), 杰美百货商场@(121.331615,31.238439), 光明随心订(鹤友社区店)@(121.330081,31.242129), 福万家便利(NO.83店)@(121.329551,31.244597), 易捷便利店(鹤友路)@(121.330397,31.240921), 易购超便利(掸庆店)@(121.332363,31.237454), 江桥新哲便利店@(121.331332,31.237945), 韶华杂货店@(121.326451,31.237116), 什成便利超市@(121.331388,31.242636)]"
45,万科时一区,8.0,"[良友金伴便利店(华美东店)@(121.338309,31.226023), 华武百货商店@(121.335324,31.227729), 润都便利店@(121.331727,31.227944), 同公百货商店@(121.338306,31.226174), 心成杂货店@(121.338351,31.227919), 华漕劳防商店@(121.335023,31.228425), 小沈综合经营部@(121.338185,31.226096), 华漕副食品综合商店@(121.337876,31.226561)]"
46,长宁88中心,32.0,"[全家便利店(长宁支路二店)@(121.432723,31.233346), 罗森便利店(达安花园店)@(121.437823,31.237092), 全家便利店(康定路四店)@(121.436218,31.235245), 罗森便利店(长宁支路店)@(121.429227,31.229558), 迪亚天天(长宁支路店)@(121.431163,31.23101), 全家便利店(长宁路五店)@(121.433558,31.230044), 好德便利店(长支店)@(121.431662,31.231995), 利民杂货店@(121.432507,31.231291), 方方易购便利店日用百货@(121.431454,31.230653), 快客(隆德路店)@(121.428126,31.235843), 顾萍杂货店@(121.434746,31.229839), 良友长宁店@(121.432977,31.228883), 万像便利店@(121.438424,31.233496), 365便利店@(121.436348,31.230509), 兰草便利店@(121.429317,31.234501), 龙根杂货店@(121.435439,31.22917), 祥和便利店@(121.429222,31.233088), 城市便利店@(121.435435,31.22918), 益茂祥杂货店@(121.437126,31.230607), 景昌日用杂货商店@(121.431065,31.23171), 手机便利店@(121.43458,31.230354), 好德@(121.435885,31.229576), 金色便利(万航渡路)@(121.432599,31.236574), u-like mart@(121.433795,31.236752), 早餐便利店@(121.431645,31.235357), 常帮银鑫杂货服务社@(121.43239,31.231995), 株式会社伊藤商店@(121.435138,31.2346), 定原便利@(121.437105,31.235197), 双城杂货店@(121.437794,31.233831), 飞宏百货@(121.429499,31.229418), 曹家渡粮油经营部@(121.427816,31.230239), 晨光生活馆@(121.433592,31.236788)]"
